"","x","spp","year","season","season_year","lat","lon","response","swept","predtf","svspp","year_orig"
"2767",2767,"Yellowtail",71,"FALL","FALL_2008",41.877457,-67.117273,0,0.0384,FALSE,1,2008
"2768",2768,"Yellowtail",71,"FALL","FALL_2008",41.868737,-67.621945,0,0.0384,FALSE,1,2008
"2769",2769,"Yellowtail",71,"FALL","FALL_2008",41.265572,-68.28738,0,0.0384,FALSE,1,2008
"2770",2770,"Yellowtail",71,"FALL","FALL_2008",41.53009,-67.944588,0,0.0384,FALSE,1,2008
"2771",2771,"Yellowtail",71,"FALL","FALL_2008",41.689002,-68.139832,0,0.0384,FALSE,1,2008
"2772",2772,"Yellowtail",71,"FALL","FALL_2008",41.193092,-68.526708,0,0.0384,FALSE,1,2008
"2773",2773,"Yellowtail",71,"FALL","FALL_2008",42.04189,-67.398837,0,0.0384,FALSE,1,2008
"2774",2774,"Yellowtail",71,"FALL","FALL_2008",42.097418,-67.013208,5.52,0.0384,FALSE,1,2008
"2775",2775,"Yellowtail",71,"FALL","FALL_2008",41.76909,-68.307723,0,0.0384,FALSE,1,2008
"2776",2776,"Yellowtail",71,"FALL","FALL_2008",42.144347,-66.642087,0,0.0384,FALSE,1,2008
"2777",2777,"Yellowtail",71,"FALL","FALL_2008",41.978552,-67.816352,2.88,0.0384,FALSE,1,2008
"2778",2778,"Yellowtail",74,"FALL","FALL_2009",40.47806,-68.758912,0,0.0384,FALSE,1,2009
"2779",2779,"Yellowtail",74,"FALL","FALL_2009",40.81307,-67.3978,12.9766860949209,0.0384,FALSE,1,2009
"2780",2780,"Yellowtail",74,"FALL","FALL_2009",40.894097,-67.234553,22.1269775187344,0.0384,FALSE,1,2009
"2781",2781,"Yellowtail",74,"FALL","FALL_2009",40.748355,-67.310548,2.20649458784346,0.0384,FALSE,1,2009
"2782",2782,"Yellowtail",74,"FALL","FALL_2009",40.93701,-67.76721,0.815986677768526,0.0384,FALSE,1,2009
"2783",2783,"Yellowtail",74,"FALL","FALL_2009",41.103192,-67.251297,20.2039966694421,0.0384,FALSE,1,2009
"2784",2784,"Yellowtail",74,"FALL","FALL_2009",40.552033,-68.010025,0,0.0384,FALSE,1,2009
"2785",2785,"Yellowtail",74,"FALL","FALL_2009",40.772598,-67.98103,0.716069941715237,0.0384,FALSE,1,2009
"2786",2786,"Yellowtail",74,"FALL","FALL_2009",40.642282,-67.131392,0,0.0384,FALSE,1,2009
"2787",2787,"Yellowtail",74,"FALL","FALL_2009",40.431777,-68.286365,0,0.0384,FALSE,1,2009
"2788",2788,"Yellowtail",74,"FALL","FALL_2009",40.180705,-68.752548,0,0.0384,FALSE,1,2009
"2789",2789,"Yellowtail",74,"FALL","FALL_2009",40.445173,-67.547987,0,0.0384,FALSE,1,2009
"2790",2790,"Yellowtail",74,"FALL","FALL_2009",40.554282,-67.099587,0,0.0384,FALSE,1,2009
"2791",2791,"Yellowtail",74,"FALL","FALL_2009",40.451467,-67.323235,0,0.0384,FALSE,1,2009
"2792",2792,"Yellowtail",74,"FALL","FALL_2009",41.028695,-66.522067,11.0241465445462,0.0384,FALSE,1,2009
"2793",2793,"Yellowtail",74,"FALL","FALL_2009",41.729162,-66.793527,4.0466278101582,0.0384,FALSE,1,2009
"2794",2794,"Yellowtail",74,"FALL","FALL_2009",41.060223,-66.601117,80.4329725228976,0.0384,FALSE,1,2009
"2795",2795,"Yellowtail",74,"FALL","FALL_2009",41.596828,-66.937288,6.06577851790175,0.0384,FALSE,1,2009
"2796",2796,"Yellowtail",74,"FALL","FALL_2009",41.979095,-66.213675,0,0.0384,FALSE,1,2009
"2797",2797,"Yellowtail",74,"FALL","FALL_2009",41.438362,-66.228313,0,0.0384,FALSE,1,2009
"2798",2798,"Yellowtail",74,"FALL","FALL_2009",41.654382,-66.573377,4.08409658617818,0.0384,FALSE,1,2009
"2799",2799,"Yellowtail",74,"FALL","FALL_2009",41.372633,-66.307802,3.63863447127394,0.0384,FALSE,1,2009
"2800",2800,"Yellowtail",74,"FALL","FALL_2009",41.413727,-66.908222,40.9075770191507,0.0384,FALSE,1,2009
"2801",2801,"Yellowtail",74,"FALL","FALL_2009",41.16252,-66.707272,46.3821815154038,0.0384,FALSE,1,2009
"2802",2802,"Yellowtail",74,"FALL","FALL_2009",42.070278,-66.896625,1.64862614487927,0.0384,FALSE,1,2009
"2803",2803,"Yellowtail",74,"FALL","FALL_2009",41.866132,-66.700442,1.31557035803497,0.0384,FALSE,1,2009
"2804",2804,"Yellowtail",74,"FALL","FALL_2009",41.49626,-67.032905,5.69941715237302,0.0384,FALSE,1,2009
"2805",2805,"Yellowtail",74,"FALL","FALL_2009",41.271437,-66.639853,24.2797668609492,0.0384,FALSE,1,2009
"2806",2806,"Yellowtail",74,"FALL","FALL_2009",41.73024,-65.788448,0,0.0384,FALSE,1,2009
"2807",2807,"Yellowtail",74,"FALL","FALL_2009",40.88889,-66.648288,0,0.0384,FALSE,1,2009
"2808",2808,"Yellowtail",74,"FALL","FALL_2009",41.435198,-66.160792,1.31973355537052,0.0384,FALSE,1,2009
"2809",2809,"Yellowtail",74,"FALL","FALL_2009",40.817715,-66.68071,0,0.0384,FALSE,1,2009
"2810",2810,"Yellowtail",74,"FALL","FALL_2009",41.204235,-67.660305,0,0.0384,FALSE,1,2009
"2811",2811,"Yellowtail",74,"FALL","FALL_2009",41.699267,-67.375593,1.49875104079933,0.0384,FALSE,1,2009
"2812",2812,"Yellowtail",74,"FALL","FALL_2009",41.177873,-67.446245,9.9375520399667,0.0384,FALSE,1,2009
"2813",2813,"Yellowtail",74,"FALL","FALL_2009",41.652778,-67.165233,2.32722731057452,0.0384,FALSE,1,2009
"2814",2814,"Yellowtail",74,"FALL","FALL_2009",41.440508,-67.413013,1.35720233139051,0.0384,FALSE,1,2009
"2815",2815,"Yellowtail",74,"FALL","FALL_2009",41.60892,-67.62568,0,0.0384,FALSE,1,2009
"2816",2816,"Yellowtail",74,"FALL","FALL_2009",41.89834,-67.14297,0.890924229808493,0.0384,FALSE,1,2009
"2817",2817,"Yellowtail",74,"FALL","FALL_2009",41.33253,-67.853638,0,0.0384,FALSE,1,2009
"2818",2818,"Yellowtail",74,"FALL","FALL_2009",41.762187,-68.02324,0.478767693588676,0.0384,FALSE,1,2009
"2819",2819,"Yellowtail",74,"FALL","FALL_2009",41.809967,-68.015212,2.09408825978351,0.0384,FALSE,1,2009
"2820",2820,"Yellowtail",74,"FALL","FALL_2009",41.389965,-68.227257,0,0.0384,FALSE,1,2009
"2821",2821,"Yellowtail",74,"FALL","FALL_2009",41.29369,-68.292608,0,0.0384,FALSE,1,2009
"2822",2822,"Yellowtail",74,"FALL","FALL_2009",41.842688,-67.59489,0,0.0384,FALSE,1,2009
"2823",2823,"Yellowtail",74,"FALL","FALL_2009",42.111893,-66.795312,0,0.0384,FALSE,1,2009
"2824",2824,"Yellowtail",74,"FALL","FALL_2009",42.088943,-67.039305,5.38509575353872,0.0384,FALSE,1,2009
"2825",2825,"Yellowtail",74,"FALL","FALL_2009",42.069705,-67.516085,5.30807660283097,0.0384,FALSE,1,2009
"2826",2826,"Yellowtail",74,"FALL","FALL_2009",41.743837,-68.264362,0.936719400499584,0.0384,FALSE,1,2009
"2827",2827,"Yellowtail",77,"FALL","FALL_2010",40.633202,-68.090665,2.46044962531224,0.0384,FALSE,1,2010
"2828",2828,"Yellowtail",77,"FALL","FALL_2010",40.727332,-68.762878,0.154454621149042,0.0384,FALSE,1,2010
"2829",2829,"Yellowtail",77,"FALL","FALL_2010",41.111377,-67.410722,4.65445462114904,0.0384,FALSE,1,2010
"2830",2830,"Yellowtail",77,"FALL","FALL_2010",40.842142,-66.925247,0,0.0384,FALSE,1,2010
"2831",2831,"Yellowtail",77,"FALL","FALL_2010",40.843915,-67.290233,7.46044962531224,0.0384,FALSE,1,2010
"2832",2832,"Yellowtail",77,"FALL","FALL_2010",40.534972,-68.827007,0.208159866777685,0.0384,FALSE,1,2010
"2833",2833,"Yellowtail",77,"FALL","FALL_2010",40.586533,-67.737903,1.97835137385512,0.0384,FALSE,1,2010
"2834",2834,"Yellowtail",77,"FALL","FALL_2010",40.593345,-68.495867,0.495420482930891,0.0384,FALSE,1,2010
"2835",2835,"Yellowtail",77,"FALL","FALL_2010",40.427067,-68.37934,0,0.0384,FALSE,1,2010
"2836",2836,"Yellowtail",77,"FALL","FALL_2010",40.86203,-67.185732,8.83430474604496,0.0384,FALSE,1,2010
"2837",2837,"Yellowtail",77,"FALL","FALL_2010",40.152535,-68.653052,0,0.0384,FALSE,1,2010
"2838",2838,"Yellowtail",77,"FALL","FALL_2010",40.528593,-67.478722,0,0.0384,FALSE,1,2010
"2839",2839,"Yellowtail",77,"FALL","FALL_2010",40.488005,-67.902253,0.0999167360532889,0.0384,FALSE,1,2010
"2840",2840,"Yellowtail",77,"FALL","FALL_2010",40.359053,-68.276728,0,0.0384,FALSE,1,2010
"2841",2841,"Yellowtail",77,"FALL","FALL_2010",40.260743,-68.306442,0,0.0384,FALSE,1,2010
"2842",2842,"Yellowtail",77,"FALL","FALL_2010",40.721913,-66.771518,0,0.0384,FALSE,1,2010
"2843",2843,"Yellowtail",77,"FALL","FALL_2010",41.546378,-66.160412,10.9791840133222,0.0384,FALSE,1,2010
"2844",2844,"Yellowtail",77,"FALL","FALL_2010",40.84983,-66.790422,0,0.0384,FALSE,1,2010
"2845",2845,"Yellowtail",77,"FALL","FALL_2010",41.582443,-66.750497,1.07826810990841,0.0384,FALSE,1,2010
"2846",2846,"Yellowtail",77,"FALL","FALL_2010",41.429362,-67.099883,0.653621981681932,0.0384,FALSE,1,2010
"2847",2847,"Yellowtail",77,"FALL","FALL_2010",41.59133,-66.138743,2.23147377185679,0.0384,FALSE,1,2010
"2848",2848,"Yellowtail",77,"FALL","FALL_2010",41.009377,-66.593577,2.6977518734388,0.0384,FALSE,1,2010
"2849",2849,"Yellowtail",77,"FALL","FALL_2010",41.644557,-66.927628,0.445462114904246,0.0384,FALSE,1,2010
"2850",2850,"Yellowtail",77,"FALL","FALL_2010",41.903717,-65.976263,0.33721898417985,0.0384,FALSE,1,2010
"2851",2851,"Yellowtail",77,"FALL","FALL_2010",41.105288,-66.806495,25.5661948376353,0.0384,FALSE,1,2010
"2852",2852,"Yellowtail",77,"FALL","FALL_2010",41.734975,-65.952625,1.7985012489592,0.0384,FALSE,1,2010
"2853",2853,"Yellowtail",77,"FALL","FALL_2010",41.4286,-66.281597,5.81223980016653,0.0384,FALSE,1,2010
"2854",2854,"Yellowtail",77,"FALL","FALL_2010",41.310912,-66.723773,17.985012489592,0.0384,FALSE,1,2010
"2855",2855,"Yellowtail",77,"FALL","FALL_2010",41.297268,-66.257838,1.01998334721066,0.0384,FALSE,1,2010
"2856",2856,"Yellowtail",77,"FALL","FALL_2010",41.432918,-66.144613,1.14487926727727,0.0384,FALSE,1,2010
"2857",2857,"Yellowtail",77,"FALL","FALL_2010",41.134395,-66.417092,1.72356369691923,0.0384,FALSE,1,2010
"2858",2858,"Yellowtail",77,"FALL","FALL_2010",40.891715,-66.616845,0.249791840133222,0.0384,FALSE,1,2010
"2859",2859,"Yellowtail",77,"FALL","FALL_2010",41.143273,-66.339128,0.345545378850958,0.0384,FALSE,1,2010
"2860",2860,"Yellowtail",77,"FALL","FALL_2010",42.01584,-65.872957,0,0.0384,FALSE,1,2010
"2861",2861,"Yellowtail",77,"FALL","FALL_2010",41.009112,-66.423412,0.407993338884263,0.0384,FALSE,1,2010
"2862",2862,"Yellowtail",77,"FALL","FALL_2010",41.633937,-65.861557,0,0.0384,FALSE,1,2010
"2863",2863,"Yellowtail",77,"FALL","FALL_2010",41.644858,-67.394183,0,0.0384,FALSE,1,2010
"2864",2864,"Yellowtail",77,"FALL","FALL_2010",41.098248,-67.806322,0,0.0384,FALSE,1,2010
"2865",2865,"Yellowtail",77,"FALL","FALL_2010",40.893805,-68.621045,0.170691090757702,0.0384,FALSE,1,2010
"2866",2866,"Yellowtail",77,"FALL","FALL_2010",41.488467,-67.28163,0.116569525395504,0.0384,FALSE,1,2010
"2867",2867,"Yellowtail",77,"FALL","FALL_2010",41.318355,-67.20701,0.537052456286428,0.0384,FALSE,1,2010
"2868",2868,"Yellowtail",77,"FALL","FALL_2010",40.843308,-68.607893,0,0.0384,FALSE,1,2010
"2869",2869,"Yellowtail",77,"FALL","FALL_2010",41.402532,-67.74471,0,0.0384,FALSE,1,2010
"2870",2870,"Yellowtail",77,"FALL","FALL_2010",41.105577,-68.331918,0,0.0384,FALSE,1,2010
"2871",2871,"Yellowtail",77,"FALL","FALL_2010",41.798015,-67.659507,0,0.0384,FALSE,1,2010
"2872",2872,"Yellowtail",77,"FALL","FALL_2010",41.74006,-67.620863,0,0.0384,FALSE,1,2010
"2873",2873,"Yellowtail",77,"FALL","FALL_2010",41.680683,-68.286577,0,0.0384,FALSE,1,2010
"2874",2874,"Yellowtail",77,"FALL","FALL_2010",41.458013,-68.12078,0,0.0384,FALSE,1,2010
"2875",2875,"Yellowtail",77,"FALL","FALL_2010",41.859542,-67.855193,0,0.0384,FALSE,1,2010
"2876",2876,"Yellowtail",77,"FALL","FALL_2010",41.890718,-68.051243,0.303913405495421,0.0384,FALSE,1,2010
"2877",2877,"Yellowtail",77,"FALL","FALL_2010",42.144072,-67.319352,0.466278101582015,0.0384,FALSE,1,2010
"2878",2878,"Yellowtail",77,"FALL","FALL_2010",42.100978,-66.832375,0.632805995004163,0.0384,FALSE,1,2010
"2879",2879,"Yellowtail",77,"FALL","FALL_2010",42.109135,-67.017657,0.895087427144047,0.0384,FALSE,1,2010
"2880",2880,"Yellowtail",80,"FALL","FALL_2011",40.307853,-68.757935,0,0.0384,FALSE,1,2011
"2881",2881,"Yellowtail",80,"FALL","FALL_2011",41.018002,-67.517112,15.7976686094921,0.0384,FALSE,1,2011
"2882",2882,"Yellowtail",80,"FALL","FALL_2011",40.756175,-68.691208,1.50249791840133,0.0384,FALSE,1,2011
"2883",2883,"Yellowtail",80,"FALL","FALL_2011",40.970613,-67.734633,7.21606994171524,0.0384,FALSE,1,2011
"2884",2884,"Yellowtail",80,"FALL","FALL_2011",40.824897,-67.464772,1.38759367194005,0.0384,FALSE,1,2011
"2885",2885,"Yellowtail",80,"FALL","FALL_2011",41.087123,-67.5386,7.71856786011657,0.0384,FALSE,1,2011
"2886",2886,"Yellowtail",80,"FALL","FALL_2011",40.711875,-68.044983,0,0.0384,FALSE,1,2011
"2887",2887,"Yellowtail",80,"FALL","FALL_2011",40.362317,-68.65957,0,0.0384,FALSE,1,2011
"2888",2888,"Yellowtail",80,"FALL","FALL_2011",40.860048,-67.760652,0.131140716069942,0.0384,FALSE,1,2011
"2889",2889,"Yellowtail",80,"FALL","FALL_2011",40.526037,-67.615177,0,0.0384,FALSE,1,2011
"2890",2890,"Yellowtail",80,"FALL","FALL_2011",40.278032,-68.342997,0,0.0384,FALSE,1,2011
"2891",2891,"Yellowtail",80,"FALL","FALL_2011",40.475652,-67.987527,0,0.0384,FALSE,1,2011
"2892",2892,"Yellowtail",80,"FALL","FALL_2011",40.372187,-68.053152,0,0.0384,FALSE,1,2011
"2893",2893,"Yellowtail",80,"FALL","FALL_2011",40.15241,-68.566165,0,0.0384,FALSE,1,2011
"2894",2894,"Yellowtail",80,"FALL","FALL_2011",40.114608,-68.662635,0,0.0384,FALSE,1,2011
"2895",2895,"Yellowtail",80,"FALL","FALL_2011",40.732555,-66.808205,0.142797668609492,0.0384,FALSE,1,2011
"2896",2896,"Yellowtail",80,"FALL","FALL_2011",41.575368,-66.780525,0.328892589508743,0.0384,FALSE,1,2011
"2897",2897,"Yellowtail",80,"FALL","FALL_2011",42.049825,-66.040055,0,0.0384,FALSE,1,2011
"2898",2898,"Yellowtail",80,"FALL","FALL_2011",41.479123,-66.628625,6.7676935886761,0.0384,FALSE,1,2011
"2899",2899,"Yellowtail",80,"FALL","FALL_2011",41.005282,-66.865923,11.2676935886761,0.0384,FALSE,1,2011
"2900",2900,"Yellowtail",80,"FALL","FALL_2011",41.172283,-67.00471,17.0624479600333,0.0384,FALSE,1,2011
"2901",2901,"Yellowtail",80,"FALL","FALL_2011",41.530063,-67.073612,1.19608659450458,0.0384,FALSE,1,2011
"2902",2902,"Yellowtail",80,"FALL","FALL_2011",42.021895,-66.844903,3.98709408825978,0.0384,FALSE,1,2011
"2903",2903,"Yellowtail",80,"FALL","FALL_2011",41.952248,-66.784767,1.09034138218152,0.0384,FALSE,1,2011
"2904",2904,"Yellowtail",80,"FALL","FALL_2011",41.593522,-66.124942,0.726477935054122,0.0384,FALSE,1,2011
"2905",2905,"Yellowtail",80,"FALL","FALL_2011",41.812353,-66.584763,2.83222314737719,0.0384,FALSE,1,2011
"2906",2906,"Yellowtail",80,"FALL","FALL_2011",41.590565,-66.460897,5.51415487094088,0.0384,FALSE,1,2011
"2907",2907,"Yellowtail",80,"FALL","FALL_2011",41.687155,-65.854767,0,0.0384,FALSE,1,2011
"2908",2908,"Yellowtail",80,"FALL","FALL_2011",41.183182,-66.331447,1.49833472106578,0.0384,FALSE,1,2011
"2909",2909,"Yellowtail",80,"FALL","FALL_2011",41.006503,-66.493555,0,0.0384,FALSE,1,2011
"2910",2910,"Yellowtail",80,"FALL","FALL_2011",41.607088,-65.963408,0,0.0384,FALSE,1,2011
"2911",2911,"Yellowtail",80,"FALL","FALL_2011",40.780407,-66.737953,0,0.0384,FALSE,1,2011
"2912",2912,"Yellowtail",80,"FALL","FALL_2011",40.960623,-66.482863,0,0.0384,FALSE,1,2011
"2913",2913,"Yellowtail",80,"FALL","FALL_2011",42.038923,-65.892928,0,0.0384,FALSE,1,2011
"2914",2914,"Yellowtail",80,"FALL","FALL_2011",41.798127,-65.732117,0,0.0384,FALSE,1,2011
"2915",2915,"Yellowtail",80,"FALL","FALL_2011",41.307727,-67.289185,0,0.0384,FALSE,1,2011
"2916",2916,"Yellowtail",80,"FALL","FALL_2011",41.431328,-67.972323,0,0.0384,FALSE,1,2011
"2917",2917,"Yellowtail",80,"FALL","FALL_2011",41.090607,-68.319423,0,0.0384,FALSE,1,2011
"2918",2918,"Yellowtail",80,"FALL","FALL_2011",41.74096,-67.204667,0.644462947543714,0.0384,FALSE,1,2011
"2919",2919,"Yellowtail",80,"FALL","FALL_2011",41.11905,-68.458483,0,0.0384,FALSE,1,2011
"2920",2920,"Yellowtail",80,"FALL","FALL_2011",41.40039,-67.692462,0,0.0384,FALSE,1,2011
"2921",2921,"Yellowtail",80,"FALL","FALL_2011",41.94653,-67.784627,0,0.0384,FALSE,1,2011
"2922",2922,"Yellowtail",80,"FALL","FALL_2011",41.317992,-68.239653,0,0.0384,FALSE,1,2011
"2923",2923,"Yellowtail",80,"FALL","FALL_2011",41.877997,-67.495723,0,0.0384,FALSE,1,2011
"2924",2924,"Yellowtail",80,"FALL","FALL_2011",41.606445,-67.890668,0,0.0384,FALSE,1,2011
"2925",2925,"Yellowtail",80,"FALL","FALL_2011",42.138233,-67.178695,0.378850957535387,0.0384,FALSE,1,2011
"2926",2926,"Yellowtail",80,"FALL","FALL_2011",41.711275,-68.36006,0.109492089925062,0.0384,FALSE,1,2011
"2927",2927,"Yellowtail",80,"FALL","FALL_2011",42.161465,-67.079048,33.3338884263114,0.0384,FALSE,1,2011
"2928",2928,"Yellowtail",80,"FALL","FALL_2011",42.13036,-66.194923,0,0.0384,FALSE,1,2011
"2929",2929,"Yellowtail",83,"FALL","FALL_2012",40.625343,-68.224517,0,0.0384,FALSE,1,2012
"2930",2930,"Yellowtail",83,"FALL","FALL_2012",40.518528,-68.143512,0,0.0384,FALSE,1,2012
"2931",2931,"Yellowtail",83,"FALL","FALL_2012",40.770408,-68.180793,0.246044962531224,0.0384,FALSE,1,2012
"2932",2932,"Yellowtail",83,"FALL","FALL_2012",40.465945,-68.434213,0,0.0384,FALSE,1,2012
"2933",2933,"Yellowtail",83,"FALL","FALL_2012",40.611245,-67.822048,0,0.0384,FALSE,1,2012
"2934",2934,"Yellowtail",83,"FALL","FALL_2012",40.407983,-68.810943,0,0.0384,FALSE,1,2012
"2935",2935,"Yellowtail",83,"FALL","FALL_2012",40.933885,-67.01115,0,0.0384,FALSE,1,2012
"2936",2936,"Yellowtail",83,"FALL","FALL_2012",40.905758,-67.891818,0,0.0384,FALSE,1,2012
"2937",2937,"Yellowtail",83,"FALL","FALL_2012",40.722567,-68.140875,0.61240632805995,0.0384,FALSE,1,2012
"2938",2938,"Yellowtail",83,"FALL","FALL_2012",41.106323,-67.378702,0,0.0384,FALSE,1,2012
"2939",2939,"Yellowtail",83,"FALL","FALL_2012",40.463842,-67.971698,0,0.0384,FALSE,1,2012
"2940",2940,"Yellowtail",83,"FALL","FALL_2012",40.462433,-67.716678,0,0.0384,FALSE,1,2012
"2941",2941,"Yellowtail",83,"FALL","FALL_2012",40.77076,-66.853017,0,0.0384,FALSE,1,2012
"2942",2942,"Yellowtail",83,"FALL","FALL_2012",40.671092,-67.039033,0,0.0384,FALSE,1,2012
"2943",2943,"Yellowtail",83,"FALL","FALL_2012",40.350888,-67.83013,0,0.0384,FALSE,1,2012
"2944",2944,"Yellowtail",83,"FALL","FALL_2012",40.134447,-68.615925,0,0.0384,FALSE,1,2012
"2945",2945,"Yellowtail",83,"FALL","FALL_2012",40.581168,-67.093778,0,0.0384,FALSE,1,2012
"2946",2946,"Yellowtail",83,"FALL","FALL_2012",40.967888,-66.58152,0,0.0384,FALSE,1,2012
"2947",2947,"Yellowtail",83,"FALL","FALL_2012",41.252115,-66.345128,0,0.0384,FALSE,1,2012
"2948",2948,"Yellowtail",83,"FALL","FALL_2012",41.947028,-66.818288,0.896336386344713,0.0384,FALSE,1,2012
"2949",2949,"Yellowtail",83,"FALL","FALL_2012",40.981832,-67.010175,2.9533721898418,0.0384,FALSE,1,2012
"2950",2950,"Yellowtail",83,"FALL","FALL_2012",41.576143,-67.05978,0.412989175686928,0.0384,FALSE,1,2012
"2951",2951,"Yellowtail",83,"FALL","FALL_2012",41.513367,-66.84164,1.22231473771857,0.0384,FALSE,1,2012
"2952",2952,"Yellowtail",83,"FALL","FALL_2012",41.373127,-66.831,24.3243130724396,0.0384,FALSE,1,2012
"2953",2953,"Yellowtail",83,"FALL","FALL_2012",41.345348,-66.505413,51.8101582014988,0.0384,FALSE,1,2012
"2954",2954,"Yellowtail",83,"FALL","FALL_2012",41.85204,-66.039092,4.10990840965862,0.0384,FALSE,1,2012
"2955",2955,"Yellowtail",83,"FALL","FALL_2012",42.06638,-67.00347,0.24188176519567,0.0384,FALSE,1,2012
"2956",2956,"Yellowtail",83,"FALL","FALL_2012",41.971305,-66.978705,0.43796835970025,0.0384,FALSE,1,2012
"2957",2957,"Yellowtail",83,"FALL","FALL_2012",41.451675,-66.850572,19.1044962531224,0.0384,FALSE,1,2012
"2958",2958,"Yellowtail",83,"FALL","FALL_2012",41.573188,-66.60007,0.57285595337219,0.0384,FALSE,1,2012
"2959",2959,"Yellowtail",83,"FALL","FALL_2012",41.038448,-66.472647,0,0.0384,FALSE,1,2012
"2960",2960,"Yellowtail",83,"FALL","FALL_2012",40.836408,-66.713952,0,0.0384,FALSE,1,2012
"2961",2961,"Yellowtail",83,"FALL","FALL_2012",41.210863,-66.311285,0,0.0384,FALSE,1,2012
"2962",2962,"Yellowtail",83,"FALL","FALL_2012",41.54225,-65.993032,0,0.0384,FALSE,1,2012
"2963",2963,"Yellowtail",83,"FALL","FALL_2012",40.847945,-66.636377,0,0.0384,FALSE,1,2012
"2964",2964,"Yellowtail",83,"FALL","FALL_2012",41.038155,-66.410017,0,0.0384,FALSE,1,2012
"2965",2965,"Yellowtail",83,"FALL","FALL_2012",40.713508,-68.582147,0,0.0384,FALSE,1,2012
"2966",2966,"Yellowtail",83,"FALL","FALL_2012",41.41062,-67.934272,0,0.0384,FALSE,1,2012
"2967",2967,"Yellowtail",83,"FALL","FALL_2012",41.15116,-67.999803,0,0.0384,FALSE,1,2012
"2968",2968,"Yellowtail",83,"FALL","FALL_2012",41.53545,-67.731292,0,0.0384,FALSE,1,2012
"2969",2969,"Yellowtail",83,"FALL","FALL_2012",40.884623,-68.234685,0,0.0384,FALSE,1,2012
"2970",2970,"Yellowtail",83,"FALL","FALL_2012",41.801825,-67.40904,0.398834304746045,0.0384,FALSE,1,2012
"2971",2971,"Yellowtail",83,"FALL","FALL_2012",41.659827,-67.641258,0,0.0384,FALSE,1,2012
"2972",2972,"Yellowtail",83,"FALL","FALL_2012",41.028083,-67.990787,0,0.0384,FALSE,1,2012
"2973",2973,"Yellowtail",83,"FALL","FALL_2012",41.80924,-67.722517,0,0.0384,FALSE,1,2012
"2974",2974,"Yellowtail",83,"FALL","FALL_2012",41.424897,-68.285692,0,0.0384,FALSE,1,2012
"2975",2975,"Yellowtail",83,"FALL","FALL_2012",41.563565,-67.975673,0,0.0384,FALSE,1,2012
"2976",2976,"Yellowtail",83,"FALL","FALL_2012",41.735252,-68.199465,0,0.0384,FALSE,1,2012
"2977",2977,"Yellowtail",83,"FALL","FALL_2012",41.252145,-68.480365,0,0.0384,FALSE,1,2012
"2978",2978,"Yellowtail",83,"FALL","FALL_2012",41.946118,-67.48238,0,0.0384,FALSE,1,2012
"2979",2979,"Yellowtail",83,"FALL","FALL_2012",41.770763,-68.281438,0.00124895920066611,0.0384,FALSE,1,2012
"2980",2980,"Yellowtail",83,"FALL","FALL_2012",42.036948,-67.589755,23.9941715237302,0.0384,FALSE,1,2012
"2981",2981,"Yellowtail",83,"FALL","FALL_2012",42.117308,-67.029733,1.80432972522898,0.0384,FALSE,1,2012
"2982",2982,"Yellowtail",83,"FALL","FALL_2012",42.090987,-66.701013,0.140716069941715,0.0384,FALSE,1,2012
"2983",2983,"Yellowtail",86,"FALL","FALL_2013",40.804145,-68.787167,0.502914238134888,0.0384,FALSE,1,2013
"2984",2984,"Yellowtail",86,"FALL","FALL_2013",40.644888,-68.738817,0.111157368859284,0.0384,FALSE,1,2013
"2985",2985,"Yellowtail",86,"FALL","FALL_2013",40.664653,-67.159297,0,0.0384,FALSE,1,2013
"2986",2986,"Yellowtail",86,"FALL","FALL_2013",40.75989,-67.819487,0.246877601998335,0.0384,FALSE,1,2013
"2987",2987,"Yellowtail",86,"FALL","FALL_2013",40.652382,-68.625973,0.144046627810158,0.0384,FALSE,1,2013
"2988",2988,"Yellowtail",86,"FALL","FALL_2013",40.458532,-68.336188,0,0.0384,FALSE,1,2013
"2989",2989,"Yellowtail",86,"FALL","FALL_2013",40.863812,-67.006067,1.01207327227311,0.0384,FALSE,1,2013
"2990",2990,"Yellowtail",86,"FALL","FALL_2013",40.79622,-66.84411,0,0.0384,FALSE,1,2013
"2991",2991,"Yellowtail",86,"FALL","FALL_2013",40.839292,-67.784318,0.867610324729392,0.0384,FALSE,1,2013
"2992",2992,"Yellowtail",86,"FALL","FALL_2013",40.850178,-68.067657,0,0.0384,FALSE,1,2013
"2993",2993,"Yellowtail",86,"FALL","FALL_2013",40.23214,-68.671187,0,0.0384,FALSE,1,2013
"2994",2994,"Yellowtail",86,"FALL","FALL_2013",40.534597,-67.638347,0,0.0384,FALSE,1,2013
"2995",2995,"Yellowtail",86,"FALL","FALL_2013",40.529732,-67.41985,0,0.0384,FALSE,1,2013
"2996",2996,"Yellowtail",86,"FALL","FALL_2013",40.348297,-67.827922,0,0.0384,FALSE,1,2013
"2997",2997,"Yellowtail",86,"FALL","FALL_2013",40.713333,-66.841595,0,0.0384,FALSE,1,2013
"2998",2998,"Yellowtail",86,"FALL","FALL_2013",40.447095,-67.267132,0,0.0384,FALSE,1,2013
"2999",2999,"Yellowtail",86,"FALL","FALL_2013",41.985168,-66.323817,0.17985012489592,0.0384,FALSE,1,2013
